Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Ahrefs DR","Ahrefs UR","Ahrefs RD","Ahrefs BL","Ahrefs Traffic","Ahrefs Positions","Ahrefs Cost","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
fantasiya.net,"Pending Delete",15,18,21375,471,"Regional/Europe: 11
Arts/Music: 11
Recreation/Travel: 11
Business: 11
Business/Construction and Maintenance: 11
Business/Arts and Entertainment: 11
Regional/Asia: 10
Arts/Visual Arts: 10
Business/Consumer Goods and Services: 10
Business/Industrial Goods and Services: 10","Russian: 99.2%
English: 0.6%",,,,,,0,0,0,37,37,,,,,,4,,34401,75,78,0,0,0,09/20/2022,,"09/23/2022 17:45:00"
gpotcenter.org,"Pending Delete",12,14,1642,96,"World/Türkçe: 12
Society/Philanthropy: 10
Society/Issues: 9
Science/Social Sciences: 8
Reference/Education: 7
Recreation/Climbing: 6
Regional/Middle East: 6
Society/Law: 6
Society/Government: 6","Turkish: 75.5%
English: 13.2%
Slovenian: 5.3%
French: 2.1%
Romanian: 1.9%
Armenian: 0.5%
Slovak: 0.4%
Russian: 0.1%
Greek: 0.1%
Italian: 0.1%","English: 52.6%
Turkish: 43.4%
Slovak: 2.3%
Spanish: 0.4%
Greek: 0.3%
Arabic: 0.1%
Catalan: 0.1%
Czech: 0.1%
Swedish: 0.1%",28,16,189,3202,3,82,0,35,32,13,0,0,13,,1,,13651,15,516,21,4,3,09/20/2022,,"09/23/2022 17:45:00"
eskortgebze.com,"Pending Delete",14,18,749961,204,"Reference/Education: 13
World/Bahasa Indonesia: 12
Regional/Europe: 11
News/Newspapers: 10
Sports/Soccer: 9
Recreation/Travel: 9
Science/Agriculture: 8
Computers/Internet/News and Media: 8
Health/Addictions: 8
Business/Business Services: 6","Turkish: 90.5%
Arabic: 4.1%
Albanian: 2.9%
Portuguese: 0.9%
Czech: 0.5%
Persian: 0.2%
Russian: 0.2%
English: 0.1%","Turkish: 100%",18,39,242,217824,1,12,0,30,36,10,0,0,3,,2,,2447337,2446981,2446641,165,6,6,09/20/2022,,"09/23/2022 17:45:00"
lacuisinedejuliat.com,"Pending Delete",12,18,22940,380,"Home/Cooking: 12
Computers/Internet/On the Web: 7
Health/Conditions and Diseases: 6","French: 99.9%","English: 100%",9,14,334,15975,0,0,0,32,33,10,36,0,10,,2,,8661,44,63,0,1,1,09/20/2022,,"09/23/2022 17:45:00"
pandyland.net,"Pending Delete",15,17,12287,524,"Computers/Programming/Languages: 15
Society/People: 8
News/Weblogs: 7
Business/Marketing and Advertising: 7
Regional/Europe: 6","English: 94%
German: 2.4%
Finnish: 0.9%
French: 0.7%
Latvian: 0.5%
Czech: 0.2%
Italian: 0.2%
Spanish: 0.1%
Russian: 0.1%",,32,37,413,11661,0,0,0,47,45,15,15,0,14,,2,,18315,410,17945,0,0,0,09/20/2022,,"09/23/2022 17:45:00"
rugmark.org,"Pending Delete",14,15,5450,134,"Shopping/Home and Garden: 13
Business/Directories: 12
Shopping/Publications: 11
Society/Issues: 10
Society/Future: 10
Society/Religion and Spirituality: 10
Business/Textiles and Nonwovens: 10
Recreation/Antiques: 9
Home/Gardening: 9
Computers/Internet/Searching: 8","English: 88.6%
Russian: 9.6%
Chinese: 0.7%
French: 0.2%
Portuguese: 0.1%
Finnish: 0.1%
German: 0.1%",,38,19,302,5447,0,0,0,39,30,24,99,1,23,,2,,816,38,71,0,0,0,09/20/2022,,"09/23/2022 17:45:00"
pornsexhdmovies.com,"Pending Delete",9,17,761,611,"Computers/Programming/Languages: 8
Business: 8","English: 90.1%
Japanese: 3%
German: 1.8%
Chinese: 1.5%
Czech: 0.5%
Dutch: 0.5%
Spanish: 0.5%
Swedish: 0.2%
French: 0.2%
Russian: 0.2%",,25,79,3824,11470,0,0,0,54,37,1,0,0,1,,1,,4634,387,2182,0,0,0,09/20/2022,,"09/23/2022 17:45:00"
publicschoolintelligentsia.com,"Pending Delete",10,13,297,37,"Business/Marketing and Advertising: 10","English: 99.3%
German: 0.3%
Spanish: 0.3%","English: 100%",0,0,,,0,0,0,30,28,0,0,0,0,,1,,357,49,352,0,6,1,09/20/2022,,"09/23/2022 17:45:00"
thewordonthewordoffaithinfoblog.com,"Pending Delete",13,12,375,59,"Society/Religion and Spirituality: 13","English: 97.8%
Finnish: 0.8%
Spanish: 0.5%
Swedish: 0.5%
Chinese: 0.2%","English: 100%",0,0,,,0,0,0,33,33,0,0,0,0,,3,,2100,396,2061,0,1,1,09/20/2022,,"09/23/2022 17:45:00"
strapon-slaves.com,"GoDaddy Auctions",11,12,822,17,"Adult/Computers: 11
Adult/Shopping: 5
Adult/Image Galleries: 5","English: 99.8%
Russian: 0.1%",,11,0,42,1505,,,,31,33,,,,,,2,,2058,118,129,0,0,0,09/20/2022,$20,"09/26/2022 21:13:00"
idealweightandskin.com,"GoDaddy Auctions",17,16,496,205,"Reference/Education: 15
Computers/Software/Databases: 14
Science/Social Sciences: 13
Arts/Music: 13
Health/Conditions and Diseases: 13
Society/Issues: 12
Business/Industrial Goods and Services: 12
Computers/Programming/Development Tools: 12
Computers/Programming/Languages: 11
Arts/Education: 11","English: 100%",,0,12,45,192,0,19,19,54,40,6,26,0,6,,0,,10611,2767,5219,0,0,0,09/20/2022,$600,"09/26/2022 20:02:00"
thetokyoincidents.com,"GoDaddy Auctions",9,24,648,83,"Business: 9
Arts/Music: 5","English: 75.5%
Spanish: 20.9%
Japanese: 3%
Dutch: 0.4%","English: 100%",3,8,46,726,2,5,0,37,23,14,4,0,12,,9,,1467,368,1319,1,0,0,09/20/2022,$349,"09/26/2022 19:02:00"
freeonlineleague.com,"GoDaddy Auctions",12,13,944,306,"Sports/Fencing: 12","English: 97%
Bosnian: 1.1%
Chinese: 1.1%
Danish: 0.5%",,2,6,85,302,0,0,0,48,39,13,78,0,11,,0,,381,3,16,0,0,0,09/20/2022,$375,"09/26/2022 16:00:00"
thehopepage.org,"GoDaddy Auctions",9,30,4266,512,"Business: 9
Computers/Security: 7
Society/Subcultures: 6
Computers/Software/Internet: 5
Computers/Software/Freeware: 5
Society/Issues: 4
Computers/Software/Operating Systems: 3
Society/Organizations: 3
Society/People: 3","English: 61.5%
Spanish: 6.3%
German: 4.9%
Portuguese: 4.6%
Russian: 4.3%
Japanese: 3.2%
French: 2.9%
Turkish: 2.9%
Dutch: 2.7%
Vietnamese: 0.7%","English: 100%",43,23,526,1522,0,0,0,47,36,2,15,0,2,,1,,3303,53,77,1,0,0,09/20/2022,$29,"09/26/2022 21:20:00"
beautyhill.com,"GoDaddy Auctions",11,10,1193,343,"Health/Beauty: 10
Science/Social Sciences: 9
Shopping/Food: 9","English: 93.6%
Russian: 2.7%
Vietnamese: 1.1%
Romanian: 0.6%
Greek: 0.4%
Macedonian: 0.2%
Spanish: 0.2%
Japanese: 0.1%","English: 100%",21,25,581,108902,0,0,0,30,41,17,4,0,11,,3,,8028,309,2266,0,0,0,09/20/2022,$3500,"09/27/2022 21:00:00"
baykidsmuseum.org,"GoDaddy Auctions",52,36,18261,759,"Reference/Museums: 52
Home/Cooking: 16","English: 99.2%
Russian: 0.3%
Spanish: 0.1%","English: 100%",44,28,933,16016,179,4147,2027,46,41,18,0,0,18,,1,,151091,54154,89108,18,8,1,09/20/2022,$30,"09/27/2022 21:02:00"
youtubeog.com,"Pending Delete",9,13,2333,152,"News/Newspapers: 9
Health/Dentistry: 4
Business/Associations: 4","Chinese: 81.7%
English: 12.6%
Indonesian: 1%
German: 0.9%
Polish: 0.7%
Slovak: 0.4%
Japanese: 0.3%
Arabic: 0.3%
Czech: 0.3%
Spanish: 0.2%",,5,37,665,4796,1,27,84,37,43,4,18,0,4,,1,,5337,3274,5319,0,0,0,09/20/2022,,"09/23/2022 17:45:00"
bestcreativedesigns.com,"GoDaddy Auctions",19,27,675,229,"Reference/Education: 17
Computers/Software/Databases: 15
Science/Social Sciences: 15
Arts/Music: 15
Health/Conditions and Diseases: 14
Society/Issues: 13
Business/Industrial Goods and Services: 12
Computers/Programming/Development Tools: 12
Arts/Education: 12
Recreation/Travel: 12","English: 53.8%
Danish: 30.7%
German: 7.6%
Japanese: 3.8%
Spanish: 3.8%","English: 100%",3,17,47,194,0,0,0,53,39,10,7,1,10,,2,,10074,4009,7147,0,0,0,09/20/2022,$600,"09/26/2022 20:02:00"
topinteresting.com,"GoDaddy Auctions",19,11,42,18,"Computers/Programming/Development Tools: 19
Computers/Systems: 9
Computers/Programming/Compilers: 9
Computers/Hardware: 8
Computers/Software/Freeware: 8","English: 100%",,0,21,175,1490,,,,55,35,,,,,,1,,465,312,463,0,0,0,09/20/2022,$600,"09/26/2022 20:02:00"
scoreplayers.com,"GoDaddy Auctions",19,19,5862,257,"Reference/Education: 17
Computers/Software/Databases: 15
Science/Social Sciences: 15
Arts/Music: 15
Health/Conditions and Diseases: 14
Society/Issues: 13
Business/Industrial Goods and Services: 12
Computers/Programming/Development Tools: 12
Arts/Education: 12
Recreation/Travel: 12","English: 78.9%
Slovak: 14.6%
German: 2.1%
Spanish: 0.9%
French: 0.7%
Russian: 0.5%
Japanese: 0.5%
Arabic: 0.4%
Romanian: 0.2%
Pashto: 0.2%",,8,15,232,15635,0,0,0,55,43,11,11,0,6,,2,,72783,2203,71171,0,0,0,09/20/2022,$600,"09/26/2022 20:03:00"
insuranceextreme.com,"GoDaddy Auctions",16,10,292,27,"Arts/Music: 14
Health/Conditions and Diseases: 14
Reference/Education: 13
Arts/Education: 12
Recreation/Travel: 11
Computers/Programming/Development Tools: 11
Computers/Software/Databases: 10
Science/Social Sciences: 10
Computers/Programming/Languages: 10
Computers/Internet/Web Design and Development: 10","English: 100%",,36,19,81,132,0,0,0,52,38,20,5,1,17,,0,,236,204,213,0,0,0,09/20/2022,$600,"09/26/2022 20:03:00"
getheld.com,"GoDaddy Auctions",16,11,299,35,"Arts/Music: 14
Health/Conditions and Diseases: 14
Reference/Education: 13
Arts/Education: 12
Recreation/Travel: 11
Computers/Programming/Development Tools: 11
Computers/Software/Databases: 10
Science/Social Sciences: 10
Computers/Programming/Languages: 10
Computers/Internet/Web Design and Development: 10","English: 99.8%",,3,18,35,62,0,0,0,51,41,12,0,0,12,,0,,9020,3483,6830,0,0,0,09/20/2022,$600,"09/26/2022 20:04:00"
healthspablog.org,"GoDaddy Auctions",9,11,896,339,"Science: 9
Reference/Education: 6","English: 72.1%
Russian: 4.2%
Spanish: 2.8%
Vietnamese: 2.3%
Dutch: 1.8%
Portuguese: 1.8%
Slovenian: 1.4%
Romanian: 1.4%
Indonesian: 1.4%
Arabic: 1.4%",,7,18,826,4096,0,0,0,52,40,14,29,0,14,,0,,1377,5,56,0,0,0,09/20/2022,$375,"09/26/2022 15:01:00"
clickfitpro.com,"GoDaddy Auctions",9,21,851,428,"Computers/Software/Databases: 9
Reference/Education: 8
Arts/Music: 7
Computers/Programming/Development Tools: 6
Recreation/Travel: 6
Society/Philanthropy: 5
Health/Conditions and Diseases: 5
Science/Social Sciences: 5
Shopping/Toys and Games: 5
Computers/Programming/Languages: 4","English: 99.5%
Arabic: 0.4%",,1,12,39,316,0,0,0,53,44,11,10,0,11,,2,,3533,985,3261,0,0,0,09/20/2022,$600,"09/26/2022 20:02:00"
eventstylish.com,"GoDaddy Auctions",19,27,1594,222,"Reference/Education: 18
Computers/Software/Databases: 16
Science/Social Sciences: 15
Arts/Music: 15
Health/Conditions and Diseases: 14
Society/Issues: 13
Business/Industrial Goods and Services: 12
Computers/Programming/Development Tools: 12
Recreation/Food: 12
Arts/Education: 12","Japanese: 80.4%
English: 16.6%
Polish: 1.2%
French: 0.4%
Russian: 0.2%
Bosnian: 0.2%
Czech: 0.2%
Spanish: 0.2%
German: 0.1%","English: 100%",14,52,1679,5004,0,0,0,53,39,10,5,0,9,,0,,10106,3544,6142,6,19,18,09/20/2022,$600,"09/26/2022 20:02:00"
littlesheephotpot.com,"GoDaddy Auctions",50,36,10439,797,"Regional/North America: 50","Chinese: 45.6%
English: 39.5%
Russian: 3.5%
Spanish: 3%
Persian: 2.3%
Indonesian: 1.5%
Polish: 1.4%
Latin: 0.8%
Japanese: 0.7%
French: 0.4%","English: 80.8%
Chinese: 19.1%",39,37,1208,22484,5210,326,471413,48,42,15,282,0,15,,0,,47533,367,427,8,1,1,09/20/2022,$1075,"09/26/2022 21:20:00"
advancedblog.com,"GoDaddy Auctions",16,29,1819,810,"Reference/Education: 14
Arts/Education: 14
Recreation/Travel: 14
Computers/Programming/Development Tools: 11
Computers/Software/Databases: 11
Science/Social Sciences: 11
Arts/Music: 11
Computers/Programming/Languages: 10
Shopping/Toys and Games: 10
Society/Philanthropy: 10","English: 94.2%
Japanese: 2.6%
Chinese: 0.5%
German: 0.5%
Czech: 0.3%
Russian: 0.3%
Spanish: 0.2%
Dutch: 0.2%
French: 0.1%
Hindi: 0.1%","English: 100%",13,21,196,493,0,0,0,53,43,10,33,1,6,,2,,15231,4067,9846,41,2,2,09/20/2022,$15000,"09/26/2022 20:03:00"
needwedding.com,"GoDaddy Auctions",15,17,707,29,"Reference/Education: 14
Arts/Education: 13
Recreation/Travel: 13
Computers/Programming/Development Tools: 11
Computers/Software/Databases: 11
Science/Social Sciences: 11
Arts/Music: 11
Computers/Programming/Languages: 10
Shopping/Toys and Games: 10
Society/Philanthropy: 10","English: 100%","English: 100%",0,1,230,519,0,0,0,55,43,8,14,0,8,,1,,3756,556,2175,21,29,5,09/20/2022,$600,"09/26/2022 20:03:00"
cheapcooking.org,"GoDaddy Auctions",16,14,259,73,"Arts/Music: 14
Health/Conditions and Diseases: 14
Reference/Education: 13
Arts/Education: 12
Recreation/Travel: 11
Computers/Programming/Development Tools: 11
Computers/Software/Databases: 10
Science/Social Sciences: 10
Computers/Programming/Languages: 10
Computers/Internet/Web Design and Development: 10","English: 81.8%
Vietnamese: 10.6%
Arabic: 5.9%
Dutch: 0.7%
Indonesian: 0.7%",,1,4,69,1406,0,0,0,55,35,10,17,0,9,,0,,2381,775,1935,0,0,0,09/20/2022,$600,"09/26/2022 20:04:00"
breakthepatent.org,"GoDaddy Auctions",9,20,3947,481,"Shopping/Publications: 9
Society: 7
Health/Conditions and Diseases: 7
Society/Philosophy: 6
Society/Politics: 6
Health/Dentistry: 5
Health: 5
Society/Issues: 5
Society/Law: 5
Arts/Writers Resources: 4","English: 92.6%
Spanish: 5%
Latin: 0.6%
Polish: 0.6%
Thai: 0.5%
Russian: 0.3%
Albanian: 0.1%","English: 100%",32,39,272,993,0,0,0,41,39,3,19,0,3,,1,,6161,414,6156,1,0,0,09/20/2022,$29,"09/26/2022 21:20:00"
zeutch.com,"Pending Delete",25,18,11419,706,"Arts/Magazines and E-zines: 25","French: 63.2%
English: 21.2%
Dutch: 6.4%
German: 5.7%
Hungarian: 1%
Spanish: 0.7%
Chinese: 0.3%
Portuguese: 0.2%
Indonesian: 0.1%
Czech: 0.1%","French: 99%
English: 0.9%",33,24,1070,96900,0,0,0,43,40,13,542,0,13,,1,,12501,343,427,1141,0,0,09/20/2022,,"09/23/2022 17:45:00"
ultrasound-scanner.com,"GoDaddy Auctions",19,10,29,7,"Computers/Programming/Development Tools: 19
Computers/Systems: 9
Computers/Programming/Compilers: 9
Computers/Hardware: 8
Computers/Software/Freeware: 8","English: 100%",,,,,,,,,58,36,,,,,,,,173,147,166,0,0,0,09/20/2022,$600,"09/26/2022 20:02:00"
findimage.net,"GoDaddy Auctions",14,21,737,313,"Society/Religion and Spirituality: 14
Computers/Internet/Web Design and Development: 9
Computers/Software/Databases: 9
Computers/Internet/On the Web: 8
Regional/Asia: 8
Reference/Education: 8
Computers/Programming/Development Tools: 7
Arts/Music: 7
Business/Automotive: 7
Recreation/Collecting: 7","Indonesian: 64.1%
English: 20.5%
Romanian: 3.6%
Vietnamese: 1.9%
Georgian: 1.6%
Italian: 1.4%
Greek: 1.2%
Croatian: 0.8%
Bosnian: 0.8%
Arabic: 0.8%","English: 100%",1,10,119,345,0,4,0,58,45,13,0,0,13,,2,,11528,272,10249,106,2,2,09/20/2022,$600,"09/26/2022 20:02:00"
blogginglibrarian.com,"GoDaddy Auctions",16,30,1897,482,"Reference/Education: 14
Arts/Education: 14
Recreation/Travel: 13
Computers/Programming/Development Tools: 11
Computers/Software/Databases: 11
Science/Social Sciences: 11
Arts/Music: 11
Computers/Programming/Languages: 10
Shopping/Toys and Games: 10
Society/Philanthropy: 10","English: 98.6%
German: 1.3%","English: 100%",0,15,27,515,0,2,0,50,42,14,9,0,14,,0,,38398,9849,23005,24,3,2,09/20/2022,$1200,"09/26/2022 20:02:00"
positivespinblog.com,"GoDaddy Auctions",19,12,119,22,"Computers/Programming/Development Tools: 19
Computers/Systems: 9
Computers/Programming/Compilers: 9
Computers/Hardware: 8
Computers/Software/Freeware: 8","English: 94.6%
Chinese: 4.4%
Greek: 0.8%",,4,36,255,1766,,,,57,37,,,,,,6,,301,187,206,0,0,0,09/20/2022,$600,"09/26/2022 20:03:00"
blogupdate.org,"GoDaddy Auctions",16,12,417,75,"Arts/Music: 14
Health/Conditions and Diseases: 14
Reference/Education: 13
Arts/Education: 12
Recreation/Travel: 11
Computers/Programming/Development Tools: 11
Society/History: 11
Computers/Software/Databases: 10
Science/Social Sciences: 10
Computers/Programming/Languages: 10","Swedish: 44.6%
German: 44.5%
English: 9.1%
Polish: 0.3%
Russian: 0.3%
Arabic: 0.2%
Czech: 0.1%
French: 0.1%",,14,27,257,47200,0,0,0,53,40,16,22,0,15,,0,,5529,1079,2412,0,0,0,09/20/2022,$600,"09/26/2022 20:03:00"
targetedtrafficcrew.com,"GoDaddy Auctions",19,15,1030,593,"Computers/Programming/Development Tools: 19
Computers/Systems: 9
Computers/Programming/Compilers: 9
Computers/Hardware: 8
Computers/Software/Freeware: 8","English: 100%",,0,20,41,634,0,0,0,58,42,9,8,1,9,,3,,6596,1976,5907,0,0,0,09/20/2022,$600,"09/26/2022 20:04:00"
linksmanza.com,"GoDaddy Auctions",10,21,1287,688,"Computers/Internet/Web Design and Development: 9
Computers/Software/Databases: 9
Computers/Internet/On the Web: 8
Regional/Asia: 8
Reference/Education: 8
Arts/Music: 7
Business/Automotive: 7
Recreation/Collecting: 7
Recreation/Food: 7
Business/Information Technology: 7","English: 78.3%
French: 11.8%
Russian: 2.7%
Japanese: 1.9%
Spanish: 1.9%
Czech: 1.1%
Dutch: 0.7%
German: 0.7%
Vietnamese: 0.3%",,0,16,32,182,0,0,0,61,44,11,32,0,10,,3,,18935,2945,16443,0,0,0,09/20/2022,$600,"09/26/2022 20:04:00"
sushidog.com,"GoDaddy Auctions",9,10,471,87,"Reference/Education: 8
Society/History: 7
Arts: 7
Science/Social Sciences: 7
Society/Government: 5
Reference/Libraries: 5
Business/Information Services: 5
Arts/Literature: 4
Science/Environment: 4
Arts/Performing Arts: 4","English: 98.4%
Serbian: 0.6%
Spanish: 0.6%
Tagalog: 0.2%",,15,18,353,9251,1457,251,7178,33,32,26,31,0,24,,1,,1827,21,401,0,0,0,09/20/2022,$330,"09/27/2022 00:01:00"
mittromneycentral.com,"GoDaddy Auctions",9,38,4730,818,"Society/Religion and Spirituality: 9
Society/Politics: 6
News/Media Industry: 6
Society/Issues: 6
Society/Military: 5
News/Weblogs: 4
Society/Holidays: 4
Health/Nursing: 4
News/Alternative: 2
Business/Directories: 2","English: 98.9%
French: 0.2%
German: 0.2%
Dutch: 0.1%
Yiddish: 0.1%","English: 100%",37,31,854,16760,1,402,0,51,41,13,18,0,13,,0,,10394,1495,10277,181,19,14,09/20/2022,$29,"09/26/2022 21:20:00"
com-http.us,"GoDaddy Auctions",9,22,1677,76,"Arts/Performing Arts: 9
Science/Social Sciences: 7","English: 86.6%
French: 6.5%
Russian: 2.7%
Japanese: 1.5%
Lithuanian: 0.7%
Czech: 0.4%
Serbian: 0.3%
German: 0.2%
Spanish: 0.2%
Polish: 0.1%","English: 100%",14,34,123,3144,0,1,0,31,34,11,80,0,11,,,,1427,1030,1262,1,9,9,09/20/2022,$10,"09/29/2022 18:54:00"
austincontrarian.com,"GoDaddy Auctions",17,30,233232,115,"Society/Politics: 17
Science/Social Sciences: 11
News/Weblogs: 10
Society/Issues: 10
Regional/North America: 10
Business/Real Estate: 10
Business/Marketing and Advertising: 9
Society/People: 9
Society/Organizations: 9
News/Media Industry: 9","English: 99.9%","English: 100%",21,19,250,341343,41,759,1357,30,31,13,57,0,13,,0,,5471,16,46,57,42,28,09/20/2022,$10,"09/30/2022 17:18:00"
boardsandbits.com,"GoDaddy Auctions",25,16,816,105,"Shopping/Toys and Games: 25
Games: 11
Society/People: 11","English: 71.9%
Spanish: 11%
Russian: 4.8%
Danish: 4.2%
French: 3.4%
Swedish: 1.4%
German: 1.2%
Japanese: 0.8%
Dutch: 0.2%
Portuguese: 0.2%",,20,28,249,3226,0,0,0,31,35,17,40,0,17,,0,,1825,97,142,0,0,0,09/20/2022,$10,"09/30/2022 19:02:00"
real-science.com,"GoDaddy Auctions",16,24,10601,210,"Society/Issues: 16
Health/Alternative: 11
Society/People: 11
Science/Environment: 10
Society/Politics: 10
Society/Activism: 9","English: 84.4%
German: 6.8%
Norwegian: 3.1%
Danish: 3%
Swedish: 1%
Finnish: 0.5%
Spanish: 0.3%
French: 0.2%
Italian: 0.1%
Portuguese: 0.1%","Japanese: 100%",,,,,0,0,0,40,33,,,,,,4,,27740,7,37,0,1,1,09/20/2022,$12,"09/29/2022 19:07:00"
comedymoontower.com,"GoDaddy Auctions",11,11,101,32,"Arts: 11","English: 100%",,10,8,130,866,1,5,0,31,33,10,21,0,10,,0,,261,4,20,0,0,0,09/20/2022,$10,"09/30/2022 17:15:00"
shorelinehp.com,"GoDaddy Auctions",23,13,102,59,"Business/Real Estate: 23
Society/Government: 9","English: 98.7%
Russian: 1.2%","English: 100%",11,14,109,618,15,1,5313,32,28,17,21,0,17,,0,,428,9,44,0,1,1,09/20/2022,$10,"09/29/2022 17:51:00"
synpromics.com,"GoDaddy Auctions",10,17,668,118,"Science/Biology: 9
News/Media Industry: 8
Science/Math: 7
Business/Employment: 7
Reference/Education: 6
Business/Biotechnology and Pharmaceuticals: 6
Society/Issues: 5
Health/Aging: 5
Health/Medicine: 5
Society/Genealogy: 5","English: 98%
Dutch: 0.6%
French: 0.6%
Chinese: 0.3%
Spanish: 0.3%","English: 100%",26,21,178,883,0,1,0,33,35,12,37,0,11,,0,,1011,98,131,0,0,0,09/20/2022,$10,"09/30/2022 17:49:00"
boycottkochbrothers.com,"GoDaddy Auctions",12,13,276,73,"Society/Politics: 11
Home/Cooking: 10","English: 99.5%
French: 0.3%
Portuguese: 0.1%",,27,19,173,534,0,0,0,32,28,10,24,0,10,,0,,636,13,367,0,0,0,09/20/2022,$12,"09/30/2022 17:02:00"
gotoeat-mie.com,"GoDaddy Auctions",14,7,1288,105,"Business/Associations: 14
Regional/Asia: 10
Business/Transportation and Logistics: 8
Reference/Education: 6","Japanese: 99.4%
Chinese: 0.1%
Portuguese: 0.1%",,45,36,157,597,0,0,0,31,33,2,2,0,2,,0,,345,3,333,0,0,0,09/20/2022,$10,"09/29/2022 16:04:00"
mikulasfalva.com,"GoDaddy Auctions",18,12,991,38,"Society/Government: 18
Computers/Internet/Searching: 9","Hungarian: 100%",,13,14,83,1118,0,1,0,34,24,16,21,0,9,,0,,5834,10,86,0,0,0,09/20/2022,$12,"09/30/2022 19:25:00"
fridaysforfuturebrasil.org,"GoDaddy Auctions",10,23,77821,1581,"News/Media Industry: 9
Regional/Middle East: 8
Society/Politics: 8
Society/Issues: 6
Business: 5
Shopping/Crafts: 5
Science/Social Sciences: 5
News/Magazines and E-zines: 5
Arts: 4","Indonesian: 51.2%
English: 43.2%
Russian: 1.4%
Portuguese: 1%
Japanese: 0.7%
Italian: 0.3%
Czech: 0.3%
Vietnamese: 0.2%
German: 0.1%
Spanish: 0.1%","Portuguese: 99.3%
English: 0.3%
Russian: 0.3%",42,34,2774,608297,291,213,1895,39,41,3,10,0,3,,2,,1215396,557,1475,11,8,8,09/20/2022,$255,"09/29/2022 20:40:00"
bowiechamber.org,"GoDaddy Auctions",16,9,526,76,"Society/Law: 16
Business/Small Business: 10
Business: 9
Society/Organizations: 8
Business/Business Services: 8
Recreation/Travel: 7","English: 99.8%
Russian: 0.1%","English: 100%",20,33,147,1154,0,25,0,30,32,21,10,0,21,,0,,484,16,96,9,5,4,09/20/2022,$10,"09/29/2022 16:09:00"
corridorsf.com,"GoDaddy Auctions",10,15,320,84,"Recreation/Travel: 10
Society/Philanthropy: 5","English: 99.3%
Czech: 0.3%
German: 0.3%",,,,,,28,11,623,32,34,,,,,,0,,406,266,363,0,0,0,09/20/2022,$15,"09/30/2022 18:25:00"
buyselltrademyanmar.com,"GoDaddy Auctions",11,15,81122,837,"Arts: 10
Recreation/Pets: 9
Regional/Europe: 9
Recreation/Travel: 9
News/Media Industry: 9
Recreation/Food: 9
Society: 8
Computers/Internet/On the Web: 8
Business: 7
Science/Physics: 6","English: 84.3%
Russian: 5%
Spanish: 2.5%
French: 1.8%
Czech: 0.8%
German: 0.8%
Chinese: 0.7%
Indonesian: 0.6%
Latin: 0.4%
Thai: 0.4%",,31,29,8573,517875,0,0,0,32,44,5,5,0,4,,0,,549810,159,200565,0,0,0,09/20/2022,$10,"09/30/2022 20:05:00"
flycascades.com,"GoDaddy Auctions",14,14,462,100,"Recreation/Travel: 14
News/Media Industry: 8
Regional/North America: 6
Recreation/Roads and Highways: 6","English: 96.8%
Chinese: 1.7%
German: 1.3%",,,,,,0,4,41,30,35,,,,,,0,,1317,94,832,0,0,0,09/20/2022,$12,"09/30/2022 17:49:00"
sacraliturgiauk.org,"GoDaddy Auctions",11,13,143,27,"Society/Religion and Spirituality: 11
Society/Philosophy: 7","English: 71%
French: 21%
Spanish: 4.3%
Latin: 2.1%
Italian: 0.7%
Portuguese: 0.7%","English: 100%",8,25,62,474,0,1,0,55,36,7,2,1,7,,0,,204,99,186,25,2,2,09/20/2022,$10,"10/01/2022 16:35:00"
dailysquat.com,"GoDaddy Auctions",9,12,1031,238,"Recreation/Humor: 8
Games/Roleplaying: 8
Society/People: 7
News/Analysis and Opinion: 4
Society/Paranormal: 4
Computers/Programming/Languages: 4
Business/Information Technology: 4
Arts/Television: 2","English: 88.6%
German: 5.1%
Swedish: 1.9%
Russian: 1%
Dutch: 0.5%
Indonesian: 0.3%
Finnish: 0.3%
Sinhalese: 0.1%
Latvian: 0.1%
Japanese: 0.1%",,19,22,724,7132,7,3,0,42,37,7,17,0,7,,1,,5397,1172,1195,0,0,0,09/20/2022,$10,"09/29/2022 19:26:00"
